question,answer,text
 Can I watch a video that was not paid for and is all around anyway?,"No, because if it was not paid for it is considered stolen and one may not use stolen goods.","###question 
  Can I watch a video that was not paid for and is all around anyway?.
 ###answer 
 No, because if it was not paid for it is considered stolen and one may not use stolen goods."
 What are the laws behind hunting? Does it make a difference if the hunting (let’s say for deer) is for population control purposes?,"Hunting deer is not allowed.
Reasoning:
As a general rule mere sport hunting is not allowed. Since deer are not a danger to humans as a general rule, it would be difficult to argue that hunting would be permitted to regulate population control.
See the Noda Be’Yehuda (Tanina Yoreh Deah 10) that prohibits hunting for various reasons, of them: 1) it is dangerous, 2) it is causing needless pain to animals, and 3) it is wasting, Bal Tashchis.
Even if not all three reasons for sure apply, at least one of the reasons should apply in any given hunting case.","###question 
  What are the laws behind hunting? Does it make a difference if the hunting (let’s say for deer) is for population control purposes?.
 ###answer 
 Hunting deer is not allowed.
Reasoning:
As a general rule mere sport hunting is not allowed. Since deer are not a danger to humans as a general rule, it would be difficult to argue that hunting would be permitted to regulate population control.
See the Noda Be’Yehuda (Tanina Yoreh Deah 10) that prohibits hunting for various reasons, of them: 1) it is dangerous, 2) it is causing needless pain to animals, and 3) it is wasting, Bal Tashchis.
Even if not all three reasons for sure apply, at least one of the reasons should apply in any given hunting case."
 Can I bring my two children (1 and almost 3) to a cemetery to visit grandparents?,No halachic problem (assuming they are not Kohanim).,"###question 
  Can I bring my two children (1 and almost 3) to a cemetery to visit grandparents?.
 ###answer 
 No halachic problem (assuming they are not Kohanim)."
 Can I put on Rabbeinu Tam’s Teffilin after davening Ma’ariv?,"I delayed putting on Rabbeinu Tam’s Tefillin. I daven Mincha and Maariv in a shul that davens Maariv early, I only remembered I didn’t put Rabbeinu Tam’s after I had already davened Maariv, but there was still an hour until shkia.
What should be done in such a case?
You should put them on.","###question 
  Can I put on Rabbeinu Tam’s Teffilin after davening Ma’ariv?.
 ###answer 
 I delayed putting on Rabbeinu Tam’s Tefillin. I daven Mincha and Maariv in a shul that davens Maariv early, I only remembered I didn’t put Rabbeinu Tam’s after I had already davened Maariv, but there was still an hour until shkia.
What should be done in such a case?
You should put them on."
" Is it allowed to use a Shul as an event hall?
Are you allowed to make a meal in a shul like by a farbrengen? What about renting a shul for a Bas Mitzvah? It seems from the research I have done that food is only allowed in a shul for someone who is learning there all day?","
The accepted custom is that all occasions that are associated with a mitzvah (including a farbrengen), or a common need of the community, can be celebrated/done in a shul.
However in regards to a Bas Mitzvah the poskim write that a shul is not the place for it, rather it should be done in a modest way at home or school.","###question 
  Is it allowed to use a Shul as an event hall?
Are you allowed to make a meal in a shul like by a farbrengen? What about renting a shul for a Bas Mitzvah? It seems from the research I have done that food is only allowed in a shul for someone who is learning there all day?.
 ###answer 
 
The accepted custom is that all occasions that are associated with a mitzvah (including a farbrengen), or a common need of the community, can be celebrated/done in a shul.
However in regards to a Bas Mitzvah the poskim write that a shul is not the place for it, rather it should be done in a modest way at home or school."
" Is Atifa and kapital 23 said before relations just on Mikva night, or always?","Atifa bkitfa every time they have relations.
Chapter 23 whenever there’s a possibility of her becoming pregnant. Nonetheless, it’s a good idea to say it every time too.","###question 
  Is Atifa and kapital 23 said before relations just on Mikva night, or always?.
 ###answer 
 Atifa bkitfa every time they have relations.
Chapter 23 whenever there’s a possibility of her becoming pregnant. Nonetheless, it’s a good idea to say it every time too."
"Because we cannot all afford to write a Sefer Torah, adults should also have a letter in a Sefer Torah. So if a child had a letter bought for himself or herself, should he or she buy another letter themselves in a Sefer Torah when turning Bar or Bas Mitzva?","
While is is not necessarily a Halachic requirement, the Rebbe did mention a few times that it is appropriate to purchase a letter even in more than one of the Sifrei Torah Haklolim. The Rebbe also mentioned that a letter should be purchased for kids in the children’s Sefer Torah, even though one was already bought for them in the Sefer Torah Hakloli. I assume the reverse is true as well.
Recently, it was publicized that the Rebbe answered that the reverse is true as well.","###question 
 Because we cannot all afford to write a Sefer Torah, adults should also have a letter in a Sefer Torah. So if a child had a letter bought for himself or herself, should he or she buy another letter themselves in a Sefer Torah when turning Bar or Bas Mitzva?.
 ###answer 
 
While is is not necessarily a Halachic requirement, the Rebbe did mention a few times that it is appropriate to purchase a letter even in more than one of the Sifrei Torah Haklolim. The Rebbe also mentioned that a letter should be purchased for kids in the children’s Sefer Torah, even though one was already bought for them in the Sefer Torah Hakloli. I assume the reverse is true as well.
Recently, it was publicized that the Rebbe answered that the reverse is true as well."
 I was once told that one cannot visit a parent’s grave if it has been more than 7 years since the last visit. Is this halacha?,"Some have a custom that one who has not been by their parent’s grave for over 7 years should not visit anymore. The original source is a quote in the name of Reb Sholem the tzadik of Belz. The explanation given is that there is a concern that the visit may be offensive in such a case as the parent can be upset that the child has not visited for so long. ​Some say the concern applies only if ten years passed.
However, the accepted position is that it’s not really an issue, but nonetheless, many people are accustomed to send a “shliach” (messenger) ahead of time that the child is coming, and then there is no issue. Additionally, one should give Tzedaka for the neshama of the parent (before and after the visit).","###question 
  I was once told that one cannot visit a parent’s grave if it has been more than 7 years since the last visit. Is this halacha?.
 ###answer 
 Some have a custom that one who has not been by their parent’s grave for over 7 years should not visit anymore. The original source is a quote in the name of Reb Sholem the tzadik of Belz. The explanation given is that there is a concern that the visit may be offensive in such a case as the parent can be upset that the child has not visited for so long. ​Some say the concern applies only if ten years passed.
However, the accepted position is that it’s not really an issue, but nonetheless, many people are accustomed to send a “shliach” (messenger) ahead of time that the child is coming, and then there is no issue. Additionally, one should give Tzedaka for the neshama of the parent (before and after the visit)."
"I want to place bars of sweet-smelling soap as a drawer freshener inside dresser drawers. Would I then have a problem opening those drawers on Shabbos? It’s just a plain, fragrant bar of soap sitting in the drawer. It doesn’t spray anything. I would open the drawer to take out items I need on Shabbos.
I understood from halacha I’ve learned that if there are Muktza items in a drawer together with items I need on Shabbos, I would need to have something like a bencher in the drawer in order to open it. For instance, I have a medicine drawer that contains medicine I need on Shabbos together with creams I don’t use on Shabbos. I put a bencher in that drawer. Is that necessary, or is it going too far?","
I’ll try to give a brief overview:
When a muktza item is placed (purposely, before Shabbos) alone on top of a non-muktza item, it may render the non-muktza item as muktza as well. This is called “bosis l’dovor ho’assur” – a base for a forbidden item.
However, if the muktza item is laying along with a non-muktza item on top of something, and the non-muktza item is of higher value/importance than the muktza item, it does not render that thing as muktza. This is called “bosis l’issur ul’heter” – a base for a forbidden and permitted item.
Based on this:
If your drawer has medicine (or anything else) that is of higher value/importance than the cream, it is no problem to open on Shabbos. Same applies with the soap.
It should be noted that one may not create a good smell on Shabbos if the purpose is the good smell (as opposed to just getting rid of a bad smell). Thus the fragrant soap should not be placed there on Shabbos.","###question 
 I want to place bars of sweet-smelling soap as a drawer freshener inside dresser drawers. Would I then have a problem opening those drawers on Shabbos? It’s just a plain, fragrant bar of soap sitting in the drawer. It doesn’t spray anything. I would open the drawer to take out items I need on Shabbos.
I understood from halacha I’ve learned that if there are Muktza items in a drawer together with items I need on Shabbos, I would need to have something like a bencher in the drawer in order to open it. For instance, I have a medicine drawer that contains medicine I need on Shabbos together with creams I don’t use on Shabbos. I put a bencher in that drawer. Is that necessary, or is it going too far?.
 ###answer 
 
I’ll try to give a brief overview:
When a muktza item is placed (purposely, before Shabbos) alone on top of a non-muktza item, it may render the non-muktza item as muktza as well. This is called “bosis l’dovor ho’assur” – a base for a forbidden item.
However, if the muktza item is laying along with a non-muktza item on top of something, and the non-muktza item is of higher value/importance than the muktza item, it does not render that thing as muktza. This is called “bosis l’issur ul’heter” – a base for a forbidden and permitted item.
Based on this:
If your drawer has medicine (or anything else) that is of higher value/importance than the cream, it is no problem to open on Shabbos. Same applies with the soap.
It should be noted that one may not create a good smell on Shabbos if the purpose is the good smell (as opposed to just getting rid of a bad smell). Thus the fragrant soap should not be placed there on Shabbos."
" Since the halacha is that having a Mezuza on the inside of the house is not kosher, what advice can I give people about placing their mezuzah so they will be able to keep the Mitzvah of Mezuzah properly?
Question continued:
I am doing a mass mivtza mezuza in a huge complex of buildings where the yidden live among many unfriendly & unsafe neighbors. They are afraid to put their mezuzos on the front door, and many have stories of people taking their mezuzos, harassing them or trying to destroy their mezuzos.","
When there is Sakana (danger) one may affix the mezuzah behind the door underneath the lintel. If this is not possible, one may affix it behind the door on the doorpost (within a handbreadth to the door). In such a case no blessing is recited.","###question 
  Since the halacha is that having a Mezuza on the inside of the house is not kosher, what advice can I give people about placing their mezuzah so they will be able to keep the Mitzvah of Mezuzah properly?
Question continued:
I am doing a mass mivtza mezuza in a huge complex of buildings where the yidden live among many unfriendly & unsafe neighbors. They are afraid to put their mezuzos on the front door, and many have stories of people taking their mezuzos, harassing them or trying to destroy their mezuzos..
 ###answer 
 
When there is Sakana (danger) one may affix the mezuzah behind the door underneath the lintel. If this is not possible, one may affix it behind the door on the doorpost (within a handbreadth to the door). In such a case no blessing is recited."
 There is a custom in some camps that they do “gramen”. Is that allowed?,"If it will cause even the slightest embarrassing or insulting of another person, it is absolutely forbidden.","###question 
  There is a custom in some camps that they do “gramen”. Is that allowed?.
 ###answer 
 If it will cause even the slightest embarrassing or insulting of another person, it is absolutely forbidden."
 My husbands birthday will be during Harchakos time. What am I allowed to do?,"You are allowed to prepare a special dinner for your husband. Of course regular Harchokos have to be kept such as having a heker, serving the food with a shinui etc.
Any elements of romance are not allowed, therefore the lights shouldn’t be dimmed etc.","###question 
  My husbands birthday will be during Harchakos time. What am I allowed to do?.
 ###answer 
 You are allowed to prepare a special dinner for your husband. Of course regular Harchokos have to be kept such as having a heker, serving the food with a shinui etc.
Any elements of romance are not allowed, therefore the lights shouldn’t be dimmed etc."
 Is therapy putty Mukktza on Shabbos?,"The common use of any putty involves the Melacha of Memachek (smearing), thus rendering it Muktzah.","###question 
  Is therapy putty Mukktza on Shabbos?.
 ###answer 
 The common use of any putty involves the Melacha of Memachek (smearing), thus rendering it Muktzah."
 Is the pop up Sukkah kosher?,"Not all pop-up sukkahs are made the same. Here are some points to assure when using one:
In general, it is inadvisable to use canvas even for one of the walls and even if it is firmly secured, because the center sometimes moves back and forth in the wind even while tied, and because the ropes sometimes loosen without anyone noticing and then the sukkah walls are no longer considered to be strong enough to withstand an ordinary gust of wind, as required by halachah.
Therefore, a sukkah using canvas or sheets should have bamboo sticks or beams placed horizontally along the walls for the first ten hand-breadths from the ground, with a space of less than three hand-breadths between each beam. As a first recourse, these beams should be set up on all four sides of the sukkah. Some Sukkahs are equipped with such poles.
The sukkah itself must be strong enough to withstand the normal wind. As such, a pop-up sukkah which is lightweight should be secured well.
Make certain that the s’chach is placed in such a manner that it is able to withstand ordinary gusts of wind throughout the entire festival of Sukkos. This is of particular concern when using a bamboo mat for s’chach. (If using mats, ensure that they are kosher for s’chach).
One may not open or close the sukkah on Shabbos or yom tov. The same applies to the schach which cannot be placed on Shabbos or yom tov.","###question 
  Is the pop up Sukkah kosher?.
 ###answer 
 Not all pop-up sukkahs are made the same. Here are some points to assure when using one:
In general, it is inadvisable to use canvas even for one of the walls and even if it is firmly secured, because the center sometimes moves back and forth in the wind even while tied, and because the ropes sometimes loosen without anyone noticing and then the sukkah walls are no longer considered to be strong enough to withstand an ordinary gust of wind, as required by halachah.
Therefore, a sukkah using canvas or sheets should have bamboo sticks or beams placed horizontally along the walls for the first ten hand-breadths from the ground, with a space of less than three hand-breadths between each beam. As a first recourse, these beams should be set up on all four sides of the sukkah. Some Sukkahs are equipped with such poles.
The sukkah itself must be strong enough to withstand the normal wind. As such, a pop-up sukkah which is lightweight should be secured well.
Make certain that the s’chach is placed in such a manner that it is able to withstand ordinary gusts of wind throughout the entire festival of Sukkos. This is of particular concern when using a bamboo mat for s’chach. (If using mats, ensure that they are kosher for s’chach).
One may not open or close the sukkah on Shabbos or yom tov. The same applies to the schach which cannot be placed on Shabbos or yom tov."
" As a guest, must one stand for the Chupa and if so, for all of it, or only certain parts?","One should stand at least to the Sheva Brachos, known as Birchos Nisu’in. Some Poskim specify to stand also for Birchas Eirusin.
Nonetheless, the common custom is to be lenient. One proposed justification is the fact that those sitting are not under the actual Chupa, thus they are considered to be in a separate area and permitted to sit. A scrupulous individual should still be stringent in accordance with a simple understanding of the Halacha.","###question 
  As a guest, must one stand for the Chupa and if so, for all of it, or only certain parts?.
 ###answer 
 One should stand at least to the Sheva Brachos, known as Birchos Nisu’in. Some Poskim specify to stand also for Birchas Eirusin.
Nonetheless, the common custom is to be lenient. One proposed justification is the fact that those sitting are not under the actual Chupa, thus they are considered to be in a separate area and permitted to sit. A scrupulous individual should still be stringent in accordance with a simple understanding of the Halacha."
"In this case, is it permissible to use such an outside sink?","
Yes.","###question 
 In this case, is it permissible to use such an outside sink?.
 ###answer 
 
Yes."
 What is the reason that Chabad doesn’t say Barchu after Aleinu in Ma’ariv if he missed it in the beginning?,"Perhaps this is due to the opinion that Barchu cannot be recited without a Baracha afterwards.
See also here:
Minhag Chabad regarding Pores al Shema and Short Kedusha","###question 
  What is the reason that Chabad doesn’t say Barchu after Aleinu in Ma’ariv if he missed it in the beginning?.
 ###answer 
 Perhaps this is due to the opinion that Barchu cannot be recited without a Baracha afterwards.
See also here:
Minhag Chabad regarding Pores al Shema and Short Kedusha"
" Is it permissible to play Gaga (etc.) in the camp Shul?
In many camps they use the Shul for playing Gaga or dodgeball, or playing a video to entertain the children on a rain day or just to have fun on a late night, is that okay?
I remember learning that there are different steps we take just to respect a synagogue, is this practice okay?
Does it matter if it’s a rain day? Does it matter if it’s a video or a game of dodgeball? And does it help if we cover the Aron kodash?","
A shul is a holy place and should be treated as such, with no frivolous activities. The details and parameters should be discussed with a Rov by the camp directors.","###question 
  Is it permissible to play Gaga (etc.) in the camp Shul?
In many camps they use the Shul for playing Gaga or dodgeball, or playing a video to entertain the children on a rain day or just to have fun on a late night, is that okay?
I remember learning that there are different steps we take just to respect a synagogue, is this practice okay?
Does it matter if it’s a rain day? Does it matter if it’s a video or a game of dodgeball? And does it help if we cover the Aron kodash?.
 ###answer 
 
A shul is a holy place and should be treated as such, with no frivolous activities. The details and parameters should be discussed with a Rov by the camp directors."
" Can I sleep with my shoes under the bed?
I heard that we don’t sleep with shoes under the bed. Is it a superstition or written in a Sefer? Because I know people that keep all their shoes under their bed","
There’s no problem with it whatsoever. On the contrary, the Gemara tells us that Torah scholars keep their shoes under their bed.
Some are nonetheless particular about the matter, but there is no such requirement.","###question 
  Can I sleep with my shoes under the bed?
I heard that we don’t sleep with shoes under the bed. Is it a superstition or written in a Sefer? Because I know people that keep all their shoes under their bed.
 ###answer 
 
There’s no problem with it whatsoever. On the contrary, the Gemara tells us that Torah scholars keep their shoes under their bed.
Some are nonetheless particular about the matter, but there is no such requirement."
" We paid for a service through paypal . The seller is now asking us to pay for the fee. What is the halacha?
Question clarified:
We paid for a service through Paypal and were advised to send payment as friends to avoid the transaction fee. This option was not available and we had to make the payment right away so we sent it through regular PayPal. The seller is now asking us to pay for the fee. According to Paypal, the seller is responsible for the fee. What is the halachic view on this?","
Disclaimer: the following discusses the halachic components, not the legal ones.
If the seller – or service provider – didn’t stipulate anything in advance, the fee would be on the buyer, as per the PayPal guidelines. If he stipulated to avoid the fee and the buyer made the transaction with the fee, the fee is on the buyer. In other words the price was minus the fee. Had the seller intended to pay the fee, the price would have been higher to include it.
(There is no aspect of ribbis in this case [See Beis Efraim Y.D. 41.Mayim Rabim 38. Mishpat Ribis 20:8. Bris Yehuda ch. 22 fn. 6].)
In this case where there was a specific request to pay as a “friend” it is equivalent to a stipulation. On the other hand, it appears from your account that there was a request to submit the funds right away regardless of the stipulation. This matter requires further clarification.
The Halachah is that a Dayan (a judge in a Beis Din) may not listen to one litigant in a Choshen Mishpat (financial) dispute unless the other litigant is present—ze bifnei ze. Thus, we cannot provide a definitive answer in this case.
Thank you for your understanding.","###question 
  We paid for a service through paypal . The seller is now asking us to pay for the fee. What is the halacha?
Question clarified:
We paid for a service through Paypal and were advised to send payment as friends to avoid the transaction fee. This option was not available and we had to make the payment right away so we sent it through regular PayPal. The seller is now asking us to pay for the fee. According to Paypal, the seller is responsible for the fee. What is the halachic view on this?.
 ###answer 
 
Disclaimer: the following discusses the halachic components, not the legal ones.
If the seller – or service provider – didn’t stipulate anything in advance, the fee would be on the buyer, as per the PayPal guidelines. If he stipulated to avoid the fee and the buyer made the transaction with the fee, the fee is on the buyer. In other words the price was minus the fee. Had the seller intended to pay the fee, the price would have been higher to include it.
(There is no aspect of ribbis in this case [See Beis Efraim Y.D. 41.Mayim Rabim 38. Mishpat Ribis 20:8. Bris Yehuda ch. 22 fn. 6].)
In this case where there was a specific request to pay as a “friend” it is equivalent to a stipulation. On the other hand, it appears from your account that there was a request to submit the funds right away regardless of the stipulation. This matter requires further clarification.
The Halachah is that a Dayan (a judge in a Beis Din) may not listen to one litigant in a Choshen Mishpat (financial) dispute unless the other litigant is present—ze bifnei ze. Thus, we cannot provide a definitive answer in this case.
Thank you for your understanding."
" Is it true that one should not wear a slide shoe (a shoe without a back) outside on Shabbos, because it is considered carrying?",See link.,"###question 
  Is it true that one should not wear a slide shoe (a shoe without a back) outside on Shabbos, because it is considered carrying?.
 ###answer 
 See link."
 Is (there anyway) one (is) allowed to smash avocado on Shabbos? The same question regarding eggs salad?,"Avocado:
When it is hard one should not mash it, but one may slice into slightly large pieces, or mash it with a shinui, but only right before eating. There are those who are lenient to mash in the regular manner with a fork (not with a masher) right before eating.
If it is very soft, enough that if you take a piece the rest won’t drag along, you may mash it in the regular manner (as done during the week) as long you don’t use a masher.
Eggs:
Regarding the eggs, you may mash regularly with a fork, not a masher.
However regarding making egg salad on Shabbos, see here:
What is the Halacha regarding adding mayonnaise on Shabbos to grated eggs to make egg salad or to the yolks to make deviled eggs?","###question 
  Is (there anyway) one (is) allowed to smash avocado on Shabbos? The same question regarding eggs salad?.
 ###answer 
 Avocado:
When it is hard one should not mash it, but one may slice into slightly large pieces, or mash it with a shinui, but only right before eating. There are those who are lenient to mash in the regular manner with a fork (not with a masher) right before eating.
If it is very soft, enough that if you take a piece the rest won’t drag along, you may mash it in the regular manner (as done during the week) as long you don’t use a masher.
Eggs:
Regarding the eggs, you may mash regularly with a fork, not a masher.
However regarding making egg salad on Shabbos, see here:
What is the Halacha regarding adding mayonnaise on Shabbos to grated eggs to make egg salad or to the yolks to make deviled eggs?"
" Is it an obligation to have something hot on Shabbos?
I do not like to cook soup or Cholent on summer Shabbosos and neither eating them because it makes me hot and I do not get pleasure to eat them on a summer day.
I was told that I must have something hot on Shabbos, if not the above, then hot tea… which again I do not drink or enjoy on a summer day.
Is it an obligation to have something hot on Shabbos, or is it fine that I am not having any and neither anyone in my family? (because I am not cooking it for them either because it makes the house hot).
What is the Chabad approach?","
See Shulchan Aruch Harav 257:13:
“It is a Mitzvah to insulate [food] for the Shabbos so that one will eat hot food on Shabbos, because this is a way to honor the Shabbos and delight in it. If, however, hot food harms a person, he is permitted to eat cold food. If, however, someone does not believe in the words of the Sages and forbids eating warm food on Shabbos, we suspect that perhaps he is a heretic.”
Hence, it is proper to eat/drink something hot on Shabbos. It doesn’t need to be specifically during one of the meals, and a cup of coffee or tea etc. suffices. If one doesn’t enjoy that either, although he is technically exempt, and shouldn’t be told off, nonetheless he should be encouraged to have some hot food or drink and it is kedai at least to have a sip.","###question 
  Is it an obligation to have something hot on Shabbos?
I do not like to cook soup or Cholent on summer Shabbosos and neither eating them because it makes me hot and I do not get pleasure to eat them on a summer day.
I was told that I must have something hot on Shabbos, if not the above, then hot tea… which again I do not drink or enjoy on a summer day.
Is it an obligation to have something hot on Shabbos, or is it fine that I am not having any and neither anyone in my family? (because I am not cooking it for them either because it makes the house hot).
What is the Chabad approach?.
 ###answer 
 
See Shulchan Aruch Harav 257:13:
“It is a Mitzvah to insulate [food] for the Shabbos so that one will eat hot food on Shabbos, because this is a way to honor the Shabbos and delight in it. If, however, hot food harms a person, he is permitted to eat cold food. If, however, someone does not believe in the words of the Sages and forbids eating warm food on Shabbos, we suspect that perhaps he is a heretic.”
Hence, it is proper to eat/drink something hot on Shabbos. It doesn’t need to be specifically during one of the meals, and a cup of coffee or tea etc. suffices. If one doesn’t enjoy that either, although he is technically exempt, and shouldn’t be told off, nonetheless he should be encouraged to have some hot food or drink and it is kedai at least to have a sip."
"If the trees were planted by a goy do I need to wait 4 years to eat from the fruits?
If I can’t find out when they were planted, when may I begin eating from the fruits?","
1. Three years, unless it’s a vineyard. Lchatchilah one should redeem the fourth year fruit in chutz laaretz without a bracha.
2. As long as there is a possibility that three (four) years have passed, the fruits are permitted. You may pick the fruits yourself.","###question 
 If the trees were planted by a goy do I need to wait 4 years to eat from the fruits?
If I can’t find out when they were planted, when may I begin eating from the fruits?.
 ###answer 
 
1. Three years, unless it’s a vineyard. Lchatchilah one should redeem the fourth year fruit in chutz laaretz without a bracha.
2. As long as there is a possibility that three (four) years have passed, the fruits are permitted. You may pick the fruits yourself."
"My wife and I are in the sixty’s, she has spinal pain issues and it is difficult for her to lift legs when we are together. So I would like to know if it’s permitted to do it from the back (shelo kedarko)?","
According to Halacha one should only have relations face to face. The Gemara relates that having relations facing a woman’s back is considered Maase Beheima – the way animals behave. furthermore, a different Gemara brings down that it can result that the children born would limp chas vshlom.
Nonetheless, in a situation where it is not possible to face each other as it would cause a woman pain, there is room to permit to have relations facing her back.
Regardless of the above, one may only have relations in the vaginal opening, and not in the rectal opening. As well, one must assure that there is no concern of Zera Levatola – wasted semen.
Although the correct practice is to face each other. In a situation where it would not be possible due to her pain there is room to permit it as long as it’s done in the vaginal opening (not in the back) and there is no concern that it would lead to Zera Levatola.
Wishing your wife a Refua Shleima!","###question 
 My wife and I are in the sixty’s, she has spinal pain issues and it is difficult for her to lift legs when we are together. So I would like to know if it’s permitted to do it from the back (shelo kedarko)?.
 ###answer 
 
According to Halacha one should only have relations face to face. The Gemara relates that having relations facing a woman’s back is considered Maase Beheima – the way animals behave. furthermore, a different Gemara brings down that it can result that the children born would limp chas vshlom.
Nonetheless, in a situation where it is not possible to face each other as it would cause a woman pain, there is room to permit to have relations facing her back.
Regardless of the above, one may only have relations in the vaginal opening, and not in the rectal opening. As well, one must assure that there is no concern of Zera Levatola – wasted semen.
Although the correct practice is to face each other. In a situation where it would not be possible due to her pain there is room to permit it as long as it’s done in the vaginal opening (not in the back) and there is no concern that it would lead to Zera Levatola.
Wishing your wife a Refua Shleima!"
" How important is it to wear a white night gown?
I have a white night gown for Shiva Nekiyim. Since it is white it is somewhat see through. To get out of bed I must put on a long skirt and sweater. Also, since I am nursing, it is much more convenient and tznius to wear my regular non white ones which are better for nursing.
My question is: how important is it to wear a white night gown? May I wear my non white nursing ones?","
Being that this is a accepted Minhag by many (which addresses a actual Halachic concern), it is encouraged to continue practicing this Minhag, and to purchase a appropriate white night gown.
In the meanwhile you should use your other night gown.","###question 
  How important is it to wear a white night gown?
I have a white night gown for Shiva Nekiyim. Since it is white it is somewhat see through. To get out of bed I must put on a long skirt and sweater. Also, since I am nursing, it is much more convenient and tznius to wear my regular non white ones which are better for nursing.
My question is: how important is it to wear a white night gown? May I wear my non white nursing ones?.
 ###answer 
 
Being that this is a accepted Minhag by many (which addresses a actual Halachic concern), it is encouraged to continue practicing this Minhag, and to purchase a appropriate white night gown.
In the meanwhile you should use your other night gown."
" When I make a Bracha on a cookie or drink in my home, how long does this Bracha “last for”?
Question Continued:
If a bit later on, I decide to drink or eat something that would require the same Brachah?
Also, what is the time frame within which I can still say a Beracha Achrona?","
Beracha Rishona:
If you had the second food in mind when making the Beracha, and have not consciously decided to stop eating, you may continue eating until you have “lost the Beracha” (discussed later).
If you didn’t have the second food in mind (L’chatchila you should always have in mind the possibility of eating more):
▪ If you want to eat more of the same food (i.e. a second apple) and have not consciously decided to stop eating, you don’t make another Beracha.
▪ If you want to a different food from the same food type (i.e. apple then an orange), and you still have part of the first food (apple) in front of you, you don’t make another Beracha. But if you have finished the apple, you should make a second Beracha on the orange.
▪ If you want to eat a different type of food that has the same Beracha (i.e. eggs then fish), you should make a second Beracha even if the first food is still in front of you.
If you consciously decided to stop eating, you need to make another Beracha even on the first food.
Beracha Achrona:
The following are guidelines for when you “lost” the Beracha Achrona (and Beracha Rishona).
▪ If “the food has digested”. This is determined by the fact that you are hungry again (or thirsty – with regard to drinks). So long one intends to continue eating, the food doesn’t digest.
▪ If you cannot determine this (typically when eating very little like a snack) and 11 minutes have not yet passed, you can still make a Beracha Achrona. If you want to continue eating, you may do so.
▪ If 11 minutes have passed, you should eat a kezayis of something else which requires the same Bracha Acharona, which you didn’t intend eating and make a new Bracha Rishona and then make a Beracha Achrona. If you don’t have anything else, you should eat more from the same food without a bracha and then make a Bracha Acharona. If you have none left, you shouldn’t make a Bracha Acharona.
Because of the complexity of “losing” the Beracha Achrona, you should always make a Beracha Achrona right away, especially when eating very little.
See also here:
If I’m going to drink a bottle of water, cup by cup, with 30 minute intervals does one Bracha suffice or must I make a Bracha Acharona and new Bracha for every cup?
And here:
Brachos on food when traveling in a car and making stops:","###question 
  When I make a Bracha on a cookie or drink in my home, how long does this Bracha “last for”?
Question Continued:
If a bit later on, I decide to drink or eat something that would require the same Brachah?
Also, what is the time frame within which I can still say a Beracha Achrona?.
 ###answer 
 
Beracha Rishona:
If you had the second food in mind when making the Beracha, and have not consciously decided to stop eating, you may continue eating until you have “lost the Beracha” (discussed later).
If you didn’t have the second food in mind (L’chatchila you should always have in mind the possibility of eating more):
▪ If you want to eat more of the same food (i.e. a second apple) and have not consciously decided to stop eating, you don’t make another Beracha.
▪ If you want to a different food from the same food type (i.e. apple then an orange), and you still have part of the first food (apple) in front of you, you don’t make another Beracha. But if you have finished the apple, you should make a second Beracha on the orange.
▪ If you want to eat a different type of food that has the same Beracha (i.e. eggs then fish), you should make a second Beracha even if the first food is still in front of you.
If you consciously decided to stop eating, you need to make another Beracha even on the first food.
Beracha Achrona:
The following are guidelines for when you “lost” the Beracha Achrona (and Beracha Rishona).
▪ If “the food has digested”. This is determined by the fact that you are hungry again (or thirsty – with regard to drinks). So long one intends to continue eating, the food doesn’t digest.
▪ If you cannot determine this (typically when eating very little like a snack) and 11 minutes have not yet passed, you can still make a Beracha Achrona. If you want to continue eating, you may do so.
▪ If 11 minutes have passed, you should eat a kezayis of something else which requires the same Bracha Acharona, which you didn’t intend eating and make a new Bracha Rishona and then make a Beracha Achrona. If you don’t have anything else, you should eat more from the same food without a bracha and then make a Bracha Acharona. If you have none left, you shouldn’t make a Bracha Acharona.
Because of the complexity of “losing” the Beracha Achrona, you should always make a Beracha Achrona right away, especially when eating very little.
See also here:
If I’m going to drink a bottle of water, cup by cup, with 30 minute intervals does one Bracha suffice or must I make a Bracha Acharona and new Bracha for every cup?
And here:
Brachos on food when traveling in a car and making stops:"
