question,answer,text
" If a Kohen marries (Civil) a divorcee, does he lose status as a Kohen?","No. He is a kohen, not a chalal, who is living in sin, and commits an aveira every time he engages in intimate relations with her. He remains a kohen and he may not defile his kehunah by becoming tamei to the dead. However, he is penalized that he may not duchan, and is not honored in any way such as getting an aliya as a kohen etc. The poskim say not to give any aliya to him.
ו” ו” , מ: ן  ו,   ו ון ון ו ו ו ו ו ון. ו״ ו״ ״ז , . ו ו״ ״ ו, ו. וו״ ״ ז, :  ן מו  ו   מו ו  .
ו ו  וו׳ –  מ״  ״ .  ׳  מ״ז. וום מו וו ו ו. ו״ םו״ ו ו. ו ן ״ ״ ו׳ ו ״ ו״  ו׳ . ו ו״ מ ם  ״  מ ו מ״. וו  ו״ ״מ , .   ו״ . ום ו מו״ ן מם ו,  ומו  ״.","###question 
  If a Kohen marries (Civil) a divorcee, does he lose status as a Kohen?.
 ###answer 
 No. He is a kohen, not a chalal, who is living in sin, and commits an aveira every time he engages in intimate relations with her. He remains a kohen and he may not defile his kehunah by becoming tamei to the dead. However, he is penalized that he may not duchan, and is not honored in any way such as getting an aliya as a kohen etc. The poskim say not to give any aliya to him.
ו” ו” , מ: ן  ו,   ו ון ון ו ו ו ו ו ון. ו״ ו״ ״ז , . ו ו״ ״ ו, ו. וו״ ״ ז, :  ן מו  ו   מו ו  .
ו ו  וו׳ –  מ״  ״ .  ׳  מ״ז. וום מו וו ו ו. ו״ םו״ ו ו. ו ן ״ ״ ו׳ ו ״ ו״  ו׳ . ו ו״ מ ם  ״  מ ו מ״. וו  ו״ ״מ , .   ו״ . ום ו מו״ ן מם ו,  ומו  ״."
" Can one mix mayonnaise and ketchup on Shabbos with a Shinui? 
If I am making a dressing for salad on Shabbos with mustard and mayonnaise, should I add water to make it more liquidy, and should I use a Shinui?","
Yes to both questions. You may not mix forcefully.
In practice, one should be careful to mix the ketchup and mayonnaise gently without too much strength.
Whether the Melachah of Losh is applicable to mixing two thick liquids with each other is a topic of dispute.
However, even if the melacha of losh is not applicable here, there are other issues of mixing two thick liquids together.","###question 
  Can one mix mayonnaise and ketchup on Shabbos with a Shinui? 
If I am making a dressing for salad on Shabbos with mustard and mayonnaise, should I add water to make it more liquidy, and should I use a Shinui?.
 ###answer 
 
Yes to both questions. You may not mix forcefully.
In practice, one should be careful to mix the ketchup and mayonnaise gently without too much strength.
Whether the Melachah of Losh is applicable to mixing two thick liquids with each other is a topic of dispute.
However, even if the melacha of losh is not applicable here, there are other issues of mixing two thick liquids together."
 Is it true that Minhag Chabad is to refrain from eating meat even after making a Siyum during the 9 days?,"I have not heard of such a Minhag as an official Chabad Minhag.
In Sefer Haminhagim it relates:
” מו” (מ”) ” ’ ו ו ומם ’ מם ן ” ’  ף   ו ״  ון.
In the English translation:
The Rebbe Rashab used to time the festive conclusion of his study of various Talmudic tractates to coincide with the Nine Days from Rosh Chodesh Menachem Av until Tishah BeAv. The meal that honored each such Siyum, however, included neither wine nor meat.
It’s possible that people understood from the translation as to say that the Rebbe Rashab was makpid that although he made a siyum he nevertheless did not eat meat. However, the simple understanding of the Hebrew text doesn’t imply that. Rather he made a siyum even though he had no intention of eating meat.
Furthermore, there are numerous times the Rebbe quoted this custom and on (at least) one occasion explained the basis for the custom.
In ו ו ”מ ” ם ’  the Rebbe says that the Rebbe Rashab needed for health reasons to eat chicken once every few days (including at least once in the nine days) and in order to eat chicken, he made a siyum on all of the nine days. The Rebbe then goes on to ask if the Rebbe Rashab only needed to eat chicken one day why did he have to make a siyum every day? The Rebbe answers because he didn’t want to use the Torah as something to use for his own physical benefit. In other words, he didn’t want to make a siyum in order to eat chicken – even if needed for health reasons. This way since he made a siyum every day it’s not noticeable that it was so he can eat chicken on that one day.
Also interesting to note from ו”מ ”  מ” (page 2648) where the Rebbe mentions
ומון ום ום מ – ום ו ו מו וו  וו ן. ו  ו מ מומו ו ומם ו ז ם ו מו    ו’.
Thus, there is no official minhag not to eat meat. At the same time, the purpose of the siyum is not in order to have meat. Nor was that the intention of the Rebbe’s horaah to make siyumim every day. Perhaps, that’s the reason why a custom developed not to serve meat at siyumim other than where necessary.
Additionally, when it comes to eating meat, there are certain restrictions as to what constitutes a siyum, and whether it’s permitted to schedule it deliberately for the nine days, as well as restrictions on who can attend a siyum with meat. For all these reasons, many are accustomed not to serve meat and such occasions.","###question 
  Is it true that Minhag Chabad is to refrain from eating meat even after making a Siyum during the 9 days?.
 ###answer 
 I have not heard of such a Minhag as an official Chabad Minhag.
In Sefer Haminhagim it relates:
” מו” (מ”) ” ’ ו ו ומם ’ מם ן ” ’  ף   ו ״  ון.
In the English translation:
The Rebbe Rashab used to time the festive conclusion of his study of various Talmudic tractates to coincide with the Nine Days from Rosh Chodesh Menachem Av until Tishah BeAv. The meal that honored each such Siyum, however, included neither wine nor meat.
It’s possible that people understood from the translation as to say that the Rebbe Rashab was makpid that although he made a siyum he nevertheless did not eat meat. However, the simple understanding of the Hebrew text doesn’t imply that. Rather he made a siyum even though he had no intention of eating meat.
Furthermore, there are numerous times the Rebbe quoted this custom and on (at least) one occasion explained the basis for the custom.
In ו ו ”מ ” ם ’  the Rebbe says that the Rebbe Rashab needed for health reasons to eat chicken once every few days (including at least once in the nine days) and in order to eat chicken, he made a siyum on all of the nine days. The Rebbe then goes on to ask if the Rebbe Rashab only needed to eat chicken one day why did he have to make a siyum every day? The Rebbe answers because he didn’t want to use the Torah as something to use for his own physical benefit. In other words, he didn’t want to make a siyum in order to eat chicken – even if needed for health reasons. This way since he made a siyum every day it’s not noticeable that it was so he can eat chicken on that one day.
Also interesting to note from ו”מ ”  מ” (page 2648) where the Rebbe mentions
ומון ום ום מ – ום ו ו מו וו  וו ן. ו  ו מ מומו ו ומם ו ז ם ו מו    ו’.
Thus, there is no official minhag not to eat meat. At the same time, the purpose of the siyum is not in order to have meat. Nor was that the intention of the Rebbe’s horaah to make siyumim every day. Perhaps, that’s the reason why a custom developed not to serve meat at siyumim other than where necessary.
Additionally, when it comes to eating meat, there are certain restrictions as to what constitutes a siyum, and whether it’s permitted to schedule it deliberately for the nine days, as well as restrictions on who can attend a siyum with meat. For all these reasons, many are accustomed not to serve meat and such occasions."
 Is one allowed to cook with wine (about a 1/3 cup in a soup) during the 9 days?,"No.
״ , . מ״ . ו״ ״ , .
How about for breaking the fast (this year – 5779)? Being that the fast was pushed off?
No.
 מ״  ״ ״       מו ״ ״ ממ״.  ו מום   ו״ מ״ ן. ״.","###question 
  Is one allowed to cook with wine (about a 1/3 cup in a soup) during the 9 days?.
 ###answer 
 No.
״ , . מ״ . ו״ ״ , .
How about for breaking the fast (this year – 5779)? Being that the fast was pushed off?
No.
 מ״  ״ ״       מו ״ ״ ממ״.  ו מום   ו״ מ״ ן. ״."
 May I arrange music and dancing for Sunday night – Motzei Tisha B’Av Nidche?,"One may listen to music on Motzai Tisha B’Av nidche. However arranging official dancing is not very appropriate to do right after the fast, being that it is still a sad time when we don’t eat meat or drink wine.","###question 
  May I arrange music and dancing for Sunday night – Motzei Tisha B’Av Nidche?.
 ###answer 
 One may listen to music on Motzai Tisha B’Av nidche. However arranging official dancing is not very appropriate to do right after the fast, being that it is still a sad time when we don’t eat meat or drink wine."
 Am I allowed to cook and bake On Tisha B’Av? Is it considered working?,"It is customary to wait until midday before preparing for the post-fast meal. However, one may begin preparations for a Seudas Mitzvah before midday.
Source: 
See OC 559:10 and Nosei Keilim.","###question 
  Am I allowed to cook and bake On Tisha B’Av? Is it considered working?.
 ###answer 
 It is customary to wait until midday before preparing for the post-fast meal. However, one may begin preparations for a Seudas Mitzvah before midday.
Source: 
See OC 559:10 and Nosei Keilim."
" Do Chassidim consider Tisha B’av a day of mourning?
I was watching a video about whether Chassidim consider Tisha B’Av a day of mourning which got me a little confused. Am I supposed to make an effort to be sad or just focus on rebuilding the Beis Hamikdash and Moshiach? In general, I’m a bit confused about whether Chassidim can ever be sad or we should push away any sad emotions and always be happy.","
I can’t comment about what you heard or saw somewhere else.
As for your actual question:
There is an halachic obligation to mourn the destruction of the Beis Hamikdash on Tisha B’av. One may not be Masiach Da’as (remove their focus) from the mourning. One may not engage in any behavior which causes one to engage in laughter or lose focus of mourning. Already from Rosh Chodesh Menachem Av one must decrease acts of happiness.
At the same time we may never fall into depression and must serve Hashem with Simcha. Davening and Avodas Hashem must be B’Simcha. And even the recital of Kinos must involve Simcha that we are privileged to serve Hashem.","###question 
  Do Chassidim consider Tisha B’av a day of mourning?
I was watching a video about whether Chassidim consider Tisha B’Av a day of mourning which got me a little confused. Am I supposed to make an effort to be sad or just focus on rebuilding the Beis Hamikdash and Moshiach? In general, I’m a bit confused about whether Chassidim can ever be sad or we should push away any sad emotions and always be happy..
 ###answer 
 
I can’t comment about what you heard or saw somewhere else.
As for your actual question:
There is an halachic obligation to mourn the destruction of the Beis Hamikdash on Tisha B’av. One may not be Masiach Da’as (remove their focus) from the mourning. One may not engage in any behavior which causes one to engage in laughter or lose focus of mourning. Already from Rosh Chodesh Menachem Av one must decrease acts of happiness.
At the same time we may never fall into depression and must serve Hashem with Simcha. Davening and Avodas Hashem must be B’Simcha. And even the recital of Kinos must involve Simcha that we are privileged to serve Hashem."
" When is the optimal time to put on Rabbeinu Tam Tefillin in a non-Chabad Rosh Chodesh Minyan that doesn’t take a break after U’va Letziyon?
If I’m behind, or if the minyan does not put Rabbeinu Tam (ashkenaz) can I first daven musaf with the minyan and then put Rabbeinu Tam tefillin?","
Our custom is to put on Rabbeinu Tam tefillin before musaf. If the minyan does not wait, one should make every effort to be able put on the tefillin earlier in davening. One should be careful not to remove tefillin shel rosh in the presence of a sefer Torah; they should turn and face the other way or do it under the tallis.
There is also an important idea of having the Rebeinu Tam on as soon as possible when taking off the Rashi Tefillin so that the blessing that was said on Rashi will count for Rebeinu Tam Tefillin (see Shulchan Aruch Admor Hazaken 34:5).
Additionally, based on Kabalah from the Arizal it is not ideal to put on Rebeinu Tam after davening Mussaf, (see Kaf Hachayim Orach Chayim 25:94-96)  since there is a level of Kedushas Musaf and it is no longer the time for Tefillin.
Question:
Could I go ahead of the minyan by saying ashrei and u’va l’tzion in the breaks between aliyos during krias haTorah which would give me time to put Rabbeinu Tam tefillin while the congregation would be saying ashrei and uva letzion or it is better to say ashrey and u’va l’tzion with the minyan to miss davening musaf with the minyan?
Answer: 
It’s better to say ashrei earlier so as not to miss musaf with a minyan. However, you the davener may decide what is best for yourself, (to go ahead of the minyan or not) in this specific case.
In any event, if one takes off his Tefillin before the Sefer Torah is returned to the Ark, he should not do so in the presence of the Sefer Torah, but should turn aside. This is so not to dishonor the Sefer Torah. (See Shulchan Aruch Admur Hazaken Orach Chayim 25:42).","###question 
  When is the optimal time to put on Rabbeinu Tam Tefillin in a non-Chabad Rosh Chodesh Minyan that doesn’t take a break after U’va Letziyon?
If I’m behind, or if the minyan does not put Rabbeinu Tam (ashkenaz) can I first daven musaf with the minyan and then put Rabbeinu Tam tefillin?.
 ###answer 
 
Our custom is to put on Rabbeinu Tam tefillin before musaf. If the minyan does not wait, one should make every effort to be able put on the tefillin earlier in davening. One should be careful not to remove tefillin shel rosh in the presence of a sefer Torah; they should turn and face the other way or do it under the tallis.
There is also an important idea of having the Rebeinu Tam on as soon as possible when taking off the Rashi Tefillin so that the blessing that was said on Rashi will count for Rebeinu Tam Tefillin (see Shulchan Aruch Admor Hazaken 34:5).
Additionally, based on Kabalah from the Arizal it is not ideal to put on Rebeinu Tam after davening Mussaf, (see Kaf Hachayim Orach Chayim 25:94-96)  since there is a level of Kedushas Musaf and it is no longer the time for Tefillin.
Question:
Could I go ahead of the minyan by saying ashrei and u’va l’tzion in the breaks between aliyos during krias haTorah which would give me time to put Rabbeinu Tam tefillin while the congregation would be saying ashrei and uva letzion or it is better to say ashrey and u’va l’tzion with the minyan to miss davening musaf with the minyan?
Answer: 
It’s better to say ashrei earlier so as not to miss musaf with a minyan. However, you the davener may decide what is best for yourself, (to go ahead of the minyan or not) in this specific case.
In any event, if one takes off his Tefillin before the Sefer Torah is returned to the Ark, he should not do so in the presence of the Sefer Torah, but should turn aside. This is so not to dishonor the Sefer Torah. (See Shulchan Aruch Admur Hazaken Orach Chayim 25:42)."
 On Mivtzoyim I go to someone who is right handed from birth but had an accident and cannot use his right hand (besides for opening and closing his fingers) so now he uses his left hand for all practical needs. Which hand should he lay the Tefillin on?,"He puts on his left hand.
There are those that say that in this situation he puts on right arm (מ״ ׳ ז ״  ם ו מ). However the (מ  (ו״ ׳  and  ו ׳  say that where ones arm   ך  will not heal then it is as if it doesn’t exist and he should therefore put it on his left arm.
Now, although at the end of ו ״ it’s ממ that (by a  in general) to be ו all ו he should put on both hands, (making a bracha only on the left while having the right arm in mind as well and  מ should be said after putting on right arm), nevertheless, in a situation of מם where it’s   and limited amount of time with the individual, so he would only have to put on the left arm (   ״).
״ ו ם מ ן ״ מ . . ו ומו״, ׳ ״  ם.   מ מו.
ו ו ן ו״ ום  ״ ן ו ם. ו ״ז ו״ ״. מ ו ״ ״. ״מ ו״ ״ ״. ו מ ום ״ ״
ו: ״ ו מ מ.
ם מ ״ז ו ן ו  מן –  ״ מ ״  מ. ו״  ו  מן – ן ״ מ. ״ מ ו״  מן    –   ״   ׳ ומ ן ׳ ך ו ו״ ו מ ום ף מך (ומ״ ום  מ ״ז מו   – מו ו מו). ום ן ו מ ום ו – ו ״ז ן ו  ון  מ.
וף ״ ך וו ״  ו  וו מן ן מ״ ו ומו״ ״ז   ו –  ו״ז  ו״ ״ ״ו ״ ״ (״ מ ״  ״) –  מן מ,  מ ו ו ף מך, ו מ ו ון ״ז   מ מן ממ ז. ו״ מ״ ״ ם וו ׳ ״מ ו ו מו זו [] ממ ון ו״ (מ״  ממ,  ״ו   מן וו  ו ו  ו״ ׳ ו מ ז ׳ מ מן״) ו״ וו ו  ממ ו ו.
וון   מ, ן וו מזו, ו״ז ן ״ ך   ומ מ״ (׳ ״ ם). ו ף ו ם  מו ״ (ף ו  ).
מם, וף ו״ ״ ׳  ו וז״ ״מ״מ    ן ם ו   ו  ן״.  ו ו ” מו” ” ו״  ו ״ : ״ו” מ  ו” ’ .  מ’ ’ -.״. ו״.  מום ו״ ו ן מם,     (״) ז״ מ, מום   וו זמן וו׳.","###question 
  On Mivtzoyim I go to someone who is right handed from birth but had an accident and cannot use his right hand (besides for opening and closing his fingers) so now he uses his left hand for all practical needs. Which hand should he lay the Tefillin on?.
 ###answer 
 He puts on his left hand.
There are those that say that in this situation he puts on right arm (מ״ ׳ ז ״  ם ו מ). However the (מ  (ו״ ׳  and  ו ׳  say that where ones arm   ך  will not heal then it is as if it doesn’t exist and he should therefore put it on his left arm.
Now, although at the end of ו ״ it’s ממ that (by a  in general) to be ו all ו he should put on both hands, (making a bracha only on the left while having the right arm in mind as well and  מ should be said after putting on right arm), nevertheless, in a situation of מם where it’s   and limited amount of time with the individual, so he would only have to put on the left arm (   ״).
״ ו ם מ ן ״ מ . . ו ומו״, ׳ ״  ם.   מ מו.
ו ו ן ו״ ום  ״ ן ו ם. ו ״ז ו״ ״. מ ו ״ ״. ״מ ו״ ״ ״. ו מ ום ״ ״
ו: ״ ו מ מ.
ם מ ״ז ו ן ו  מן –  ״ מ ״  מ. ו״  ו  מן – ן ״ מ. ״ מ ו״  מן    –   ״   ׳ ומ ן ׳ ך ו ו״ ו מ ום ף מך (ומ״ ום  מ ״ז מו   – מו ו מו). ום ן ו מ ום ו – ו ״ז ן ו  ון  מ.
וף ״ ך וו ״  ו  וו מן ן מ״ ו ומו״ ״ז   ו –  ו״ז  ו״ ״ ״ו ״ ״ (״ מ ״  ״) –  מן מ,  מ ו ו ף מך, ו מ ו ון ״ז   מ מן ממ ז. ו״ מ״ ״ ם וו ׳ ״מ ו ו מו זו [] ממ ון ו״ (מ״  ממ,  ״ו   מן וו  ו ו  ו״ ׳ ו מ ז ׳ מ מן״) ו״ וו ו  ממ ו ו.
וון   מ, ן וו מזו, ו״ז ן ״ ך   ומ מ״ (׳ ״ ם). ו ף ו ם  מו ״ (ף ו  ).
מם, וף ו״ ״ ׳  ו וז״ ״מ״מ    ן ם ו   ו  ן״.  ו ו ” מו” ” ו״  ו ״ : ״ו” מ  ו” ’ .  מ’ ’ -.״. ו״.  מום ו״ ו ן מם,     (״) ז״ מ, מום   וו זמן וו׳."
 Can a male be treated by a female dentist or doctor?,"It is always preferable to visit a doctor of the same gender (if that doctor is equally experienced etc.)
A visit to a doctor of the opposite gender is permissible for necessary medical needs including dental.
Regarding dental procedures which are deemed cosmetic: sometimes the need for a procedure is medical (pain), and it is the method (for instance a root canal instead of just extracting the tooth) which is cosmetic, in such a case it would be permissible even though it is not covered by insurance.
Regarding a procedure which seems to be completely cosmetic (for instance those skin tags which do not pose a risk of infection), a Rov should be informed of the specific details and consulted with.
Important note: all of the above is regarding the issues of touching etc., there is a separate issue of yichud. One should therefore either
Bring along their spouse or their child (over 5 years of age), or 
Leave the door slightly ajar.","###question 
  Can a male be treated by a female dentist or doctor?.
 ###answer 
 It is always preferable to visit a doctor of the same gender (if that doctor is equally experienced etc.)
A visit to a doctor of the opposite gender is permissible for necessary medical needs including dental.
Regarding dental procedures which are deemed cosmetic: sometimes the need for a procedure is medical (pain), and it is the method (for instance a root canal instead of just extracting the tooth) which is cosmetic, in such a case it would be permissible even though it is not covered by insurance.
Regarding a procedure which seems to be completely cosmetic (for instance those skin tags which do not pose a risk of infection), a Rov should be informed of the specific details and consulted with.
Important note: all of the above is regarding the issues of touching etc., there is a separate issue of yichud. One should therefore either
Bring along their spouse or their child (over 5 years of age), or 
Leave the door slightly ajar."
" I forgot to have Kavanah. Now what?
What should one do if he did not have kavana for:
– ו  ך
– מ, וך ם
–  מן ם","
ו  ך 
He must say it again with the proper kavanah.
ו” ’  ’ ז.
מ, וך ם 
You need to go back and start again from מ  but should be said quietly.
ם ’  ’ .
 מן ם 
Don’t go back.
ם ’  ’ .
What does he do if he realizes right after saying it? 
If he realizes once he’s already in another part of davening?
ו  ך say where you realize.
מ go back to the beginning of מ .","###question 
  I forgot to have Kavanah. Now what?
What should one do if he did not have kavana for:
– ו  ך
– מ, וך ם
–  מן ם.
 ###answer 
 
ו  ך 
He must say it again with the proper kavanah.
ו” ’  ’ ז.
מ, וך ם 
You need to go back and start again from מ  but should be said quietly.
ם ’  ’ .
 מן ם 
Don’t go back.
ם ’  ’ .
What does he do if he realizes right after saying it? 
If he realizes once he’s already in another part of davening?
ו  ך say where you realize.
מ go back to the beginning of מ ."
" If a Mikvah that the rainwater was not changed in many years, maybe up to more than 30, is it still kosher to immerse vessels in it?","This is something which, in and of itself, would not generally disqualify the Mikvah.
Nevertheless, there are many things in general which can go wrong and invalidate a Mikvah. Therefore, when a Mikvah is required Min Hatorah (such as for Keilim immersion according to most opinions), one should ensure that it is under the Hashgocha of a Rov who is proficient in Hilchos Mikvaos. If it is not under the Hashgocha of a Rov, one should not automatically presume that it is Kosher.","###question 
  If a Mikvah that the rainwater was not changed in many years, maybe up to more than 30, is it still kosher to immerse vessels in it?.
 ###answer 
 This is something which, in and of itself, would not generally disqualify the Mikvah.
Nevertheless, there are many things in general which can go wrong and invalidate a Mikvah. Therefore, when a Mikvah is required Min Hatorah (such as for Keilim immersion according to most opinions), one should ensure that it is under the Hashgocha of a Rov who is proficient in Hilchos Mikvaos. If it is not under the Hashgocha of a Rov, one should not automatically presume that it is Kosher."
 A not yet frum person is asking me about burial in a wall. Is this allowed? ,"There is a Halachic requirement to bury the deceased in the ground itself1. This prohibits burial in a wall, such as in the wall of a crypt or mausoleum. The Gemoro describes burials in the walls of caves that were dug specifically to inter the deceased, but that is different because the walls of the caves were essentially the ground.
In a Teshuva2 regarding burial in a mausoleum, Reb Moshe Feinstein cites the above-mentioned sources, as well as the Rambam3, to demonstrate that burial in the ground is obligatory. He asserts that one who buries in a mausoleum violates a positive and negative commandment each day, in addition to the deplorable and unforgivable sin of bringing pain to the dead, for which repentance cannot help without seeking forgiveness from the dead, but for which there can be no reason why the dead should forgive. Reb Moshe concludes that even to merely be buried in a cemetery with such mausoleums is a disgrace and to be avoided.","###question 
  A not yet frum person is asking me about burial in a wall. Is this allowed? .
 ###answer 
 There is a Halachic requirement to bury the deceased in the ground itself1. This prohibits burial in a wall, such as in the wall of a crypt or mausoleum. The Gemoro describes burials in the walls of caves that were dug specifically to inter the deceased, but that is different because the walls of the caves were essentially the ground.
In a Teshuva2 regarding burial in a mausoleum, Reb Moshe Feinstein cites the above-mentioned sources, as well as the Rambam3, to demonstrate that burial in the ground is obligatory. He asserts that one who buries in a mausoleum violates a positive and negative commandment each day, in addition to the deplorable and unforgivable sin of bringing pain to the dead, for which repentance cannot help without seeking forgiveness from the dead, but for which there can be no reason why the dead should forgive. Reb Moshe concludes that even to merely be buried in a cemetery with such mausoleums is a disgrace and to be avoided."
 Does distilled water need a Hechsher?,Water which is not flavored and not fortified does not require a Hechsher.,"###question 
  Does distilled water need a Hechsher?.
 ###answer 
 Water which is not flavored and not fortified does not require a Hechsher."
" Can one put up cold water in an urn immediately before Shkiah on Friday, if forgot to do it earlier? What if one has many guests or a baby that would need hot water during Shabbos? ","The water must be at least half-cooked before Shabbos. In the event, it was only a third cooked before Shabbos it may be used on Shabbos. However, one may only take water from the urn on Shabbos after it has boiled completely.
This only applies to an urn that possesses a volume knob; where it’s possible to adjust the temperature on the urn. An urn that only has an on and off feature may be filled right before Shabbos. However, one may not remove any water from it on Shabbos until the water has boiled completely.","###question 
  Can one put up cold water in an urn immediately before Shkiah on Friday, if forgot to do it earlier? What if one has many guests or a baby that would need hot water during Shabbos? .
 ###answer 
 The water must be at least half-cooked before Shabbos. In the event, it was only a third cooked before Shabbos it may be used on Shabbos. However, one may only take water from the urn on Shabbos after it has boiled completely.
This only applies to an urn that possesses a volume knob; where it’s possible to adjust the temperature on the urn. An urn that only has an on and off feature may be filled right before Shabbos. However, one may not remove any water from it on Shabbos until the water has boiled completely."
" What is our Nusach by Birchas Hachodesh?
What is our minhag on Shabbos Mevarchim which is also erev Rosh Chodesh – do we say by birchas hachodesh “Mochor bayom harishon”?
What about when Rosh Chodesh is Shabbos-Sunday – do we say “limochoroso bayom harishon“?","
There is no clarity about the minhag (see references below). The common minhag is only to say ומו when Rosh Chodesh is on the following Shabbos and Sunday.
If it is just the upcoming Sunday (the day after Shabbos Mevorchim) מ is recited: מ ום ון.","###question 
  What is our Nusach by Birchas Hachodesh?
What is our minhag on Shabbos Mevarchim which is also erev Rosh Chodesh – do we say by birchas hachodesh “Mochor bayom harishon”?
What about when Rosh Chodesh is Shabbos-Sunday – do we say “limochoroso bayom harishon“?.
 ###answer 
 
There is no clarity about the minhag (see references below). The common minhag is only to say ומו when Rosh Chodesh is on the following Shabbos and Sunday.
If it is just the upcoming Sunday (the day after Shabbos Mevorchim) מ is recited: מ ום ון."
" Is it Ok to wear a trench-coat with a slit over a fully Tznius dress?
I learned that it is improper for a woman to wear a garment with a slit in it. Does this apply to a garment that is worn atop another garment? I.e trench-coat with a slit over a fully Tznius dress.","
It doesn’t apply to a coat as long as it is in a modest style.","###question 
  Is it Ok to wear a trench-coat with a slit over a fully Tznius dress?
I learned that it is improper for a woman to wear a garment with a slit in it. Does this apply to a garment that is worn atop another garment? I.e trench-coat with a slit over a fully Tznius dress..
 ###answer 
 
It doesn’t apply to a coat as long as it is in a modest style."
" I was trying on clothing in a store, and my makeup left a mark on a dress. I put the dress back on the rack and left the store. What is the proper course of action to set this right? Does it matter that the store is part of an international chain and not a small boutique, or am I just rationalizing?",You must inform the store and ask them how to deal with it.,"###question 
  I was trying on clothing in a store, and my makeup left a mark on a dress. I put the dress back on the rack and left the store. What is the proper course of action to set this right? Does it matter that the store is part of an international chain and not a small boutique, or am I just rationalizing?.
 ###answer 
 You must inform the store and ask them how to deal with it."
 Until what age is it appropriate to have a baby sleeping at night in the parents’ room?,A husband and wife are forbidden to have relations in front of a child who is able to speak. From the simple reading of Shulchan Aruch and Poskim it would imply that that the child has to speak full sentences.,"###question 
  Until what age is it appropriate to have a baby sleeping at night in the parents’ room?.
 ###answer 
 A husband and wife are forbidden to have relations in front of a child who is able to speak. From the simple reading of Shulchan Aruch and Poskim it would imply that that the child has to speak full sentences."
" In my place of work there is a picture of an idol. What should I do about it?  
Where I started working, there is a picture of their product with an idol from asia in the background, is this forbidden? Should I do something about it?","
It is not a problem. Of course, it’s preferable that you not have it in sight all day…","###question 
  In my place of work there is a picture of an idol. What should I do about it?  
Where I started working, there is a picture of their product with an idol from asia in the background, is this forbidden? Should I do something about it?.
 ###answer 
 
It is not a problem. Of course, it’s preferable that you not have it in sight all day…"
 I just moved into a new apartment. The one that lived there before probably didn’t keep Kashrus. How can I Kasher Formica counters?,"Kashering a countertop:
Granite countertops:
Preparing the countertop: The countertop must be thoroughly cleaned. if any dirt is on the countertop it cannot be Koshered (generally speaking). A mere discoloration however is fine. (feel the discoloration with your hand to ascertain if it is just a discoloration or if there is actual dirt). Do no use items to be kashered or the kashering pot with hot food for 24 hours in advance. The countertop must be completely dry before koshering.
Pour boiling water over entire countertop and move a hot stone or iron over counter top. Rinse counter with cold water.
Formica countertops:
Pour boiling water (no stone). Best to do so three times.
Do not place hot food or pots directly on counter.
Epoxy countertops:
Can epoxy countertops be kashered?","###question 
  I just moved into a new apartment. The one that lived there before probably didn’t keep Kashrus. How can I Kasher Formica counters?.
 ###answer 
 Kashering a countertop:
Granite countertops:
Preparing the countertop: The countertop must be thoroughly cleaned. if any dirt is on the countertop it cannot be Koshered (generally speaking). A mere discoloration however is fine. (feel the discoloration with your hand to ascertain if it is just a discoloration or if there is actual dirt). Do no use items to be kashered or the kashering pot with hot food for 24 hours in advance. The countertop must be completely dry before koshering.
Pour boiling water over entire countertop and move a hot stone or iron over counter top. Rinse counter with cold water.
Formica countertops:
Pour boiling water (no stone). Best to do so three times.
Do not place hot food or pots directly on counter.
Epoxy countertops:
Can epoxy countertops be kashered?"
 1. Is it permitted for a Cohen during Birchas Cohanim to have in mind a specific individual i.e. a loved one? 2. Is it appropriate to have the Rebbe in mind?,"1. Yes, unless the individual passed away.
2. Chassidim have been asked by the Rebbe to have in mind the Rebbe.
מוו:
״ מו״ מו״  ׳ ז.  מ״ ״ – ״ ׳ 375. ״   ׳. ו וו ן.","###question 
  1. Is it permitted for a Cohen during Birchas Cohanim to have in mind a specific individual i.e. a loved one? 2. Is it appropriate to have the Rebbe in mind?.
 ###answer 
 1. Yes, unless the individual passed away.
2. Chassidim have been asked by the Rebbe to have in mind the Rebbe.
מוו:
״ מו״ מו״  ׳ ז.  מ״ ״ – ״ ׳ 375. ״   ׳. ו וו ן."
 Can I use the glass cups in a non-kosher hotel to drink?,"You may use the cups for cold water and soft beverages, provided that the cups are clean, and you don’t leave your liquid in the cups for 24 hours (or as soon as 6 minutes if it is a strong alcoholic beverage).","###question 
  Can I use the glass cups in a non-kosher hotel to drink?.
 ###answer 
 You may use the cups for cold water and soft beverages, provided that the cups are clean, and you don’t leave your liquid in the cups for 24 hours (or as soon as 6 minutes if it is a strong alcoholic beverage)."
" I want to sell a second hand item to a friend. We have made up a price that we both agree on. Now I found out that it may be worth much less in the market, although he really likes specifically what I have. Is it a problem to sell it for the agreed price?","One should let the buyer know about the market rate of this second hand item, and if he agrees it is permitted.","###question 
  I want to sell a second hand item to a friend. We have made up a price that we both agree on. Now I found out that it may be worth much less in the market, although he really likes specifically what I have. Is it a problem to sell it for the agreed price?.
 ###answer 
 One should let the buyer know about the market rate of this second hand item, and if he agrees it is permitted."
