question,answer,text
" How to give Ma’aser if I can’t calculate the profit?
I have reached an age where I am required to withdraw money from pension plans (RMD). The monies were invested in various funds over many decades and the investments were bought and sold numerous times, and the pension plans changed as well over time. Since the transactions go back 30-40 years and the records are not kept for such a long time, my investment firm claims that it is not possible for them to calculate the profit. I cannot take ma’aser from the total withdrawal since I contributed my own funds all along to these retirement plans, and these amounts also varied over time. Is there any way to estimate ma’aser?","
The mitzvah of tzedaka requires one to be more prudent and scrupulous compared to other mitzvos aseh, and to separate maaser at the earliest possible time.
When in doubt due to mishap, one must separate maaser from any moneys that one is certain that no maaser was separated.
However in this case it is advisable to go beyond the letter of the law. Thus, it’s proposed to separate maaser from all moneys in doubt. Therefore, you should separate until you are able to ascertain the amount that is for sure principle).
We are promised regarding the mitzvah of maaser that there will be no loss as Hashem will certainly pay you back.","###question 
  How to give Ma’aser if I can’t calculate the profit?
I have reached an age where I am required to withdraw money from pension plans (RMD). The monies were invested in various funds over many decades and the investments were bought and sold numerous times, and the pension plans changed as well over time. Since the transactions go back 30-40 years and the records are not kept for such a long time, my investment firm claims that it is not possible for them to calculate the profit. I cannot take ma’aser from the total withdrawal since I contributed my own funds all along to these retirement plans, and these amounts also varied over time. Is there any way to estimate ma’aser?.
 ###answer 
 
The mitzvah of tzedaka requires one to be more prudent and scrupulous compared to other mitzvos aseh, and to separate maaser at the earliest possible time.
When in doubt due to mishap, one must separate maaser from any moneys that one is certain that no maaser was separated.
However in this case it is advisable to go beyond the letter of the law. Thus, it’s proposed to separate maaser from all moneys in doubt. Therefore, you should separate until you are able to ascertain the amount that is for sure principle).
We are promised regarding the mitzvah of maaser that there will be no loss as Hashem will certainly pay you back."
" Can one change the location of the oven while renovating their house?
1. I believe that it is mentioned in seforim that one should not move an oven in their home. Is this something that we follow? If someone wants to renovate their home and change the location of their oven, do they need to scrap their plans?
2. Would the same be true of a fireplace? Does it make a difference if it was never used or used very few times, or used often?","
1. The common custom is not to be particular about ovens nowadays which aren’t fixed into the ground.
2. A fireplace which is not used for baking and cooking isn’t an issue.","###question 
  Can one change the location of the oven while renovating their house?
1. I believe that it is mentioned in seforim that one should not move an oven in their home. Is this something that we follow? If someone wants to renovate their home and change the location of their oven, do they need to scrap their plans?
2. Would the same be true of a fireplace? Does it make a difference if it was never used or used very few times, or used often?.
 ###answer 
 
1. The common custom is not to be particular about ovens nowadays which aren’t fixed into the ground.
2. A fireplace which is not used for baking and cooking isn’t an issue."
"I have a son who went on shlichus recently to a place where he does not have yet a minyan. He is very lonely on Shabbos and he’s asking me to come for Shabbos. I would love to go to him but are reluctant to go to a place without a minyan. What is the right thing for me to do? Also, he tries to go away for Shabbos as much as he can, but it’s very hard for him logistically to shlep with family to go often, what is the right thing for him to do?","
Your son need not move away every Shabbos if it involves a great tircha. You may come for Shabbos in the case where your presence is deemed a great need, or if it is considered a mitzvah. Certainly, if you assist with shlichus activities over Shabbos there you may attend for Shabbos. In such a case, it is not only permissible but also commendable.
It should be noted that generally speaking the issues are the same for a weekday or Shabbos, although there is some room to argue that is a greater need on Shabbos and certainly on Yom Tov to Daven with a minyan.","###question 
 I have a son who went on shlichus recently to a place where he does not have yet a minyan. He is very lonely on Shabbos and he’s asking me to come for Shabbos. I would love to go to him but are reluctant to go to a place without a minyan. What is the right thing for me to do? Also, he tries to go away for Shabbos as much as he can, but it’s very hard for him logistically to shlep with family to go often, what is the right thing for him to do?.
 ###answer 
 
Your son need not move away every Shabbos if it involves a great tircha. You may come for Shabbos in the case where your presence is deemed a great need, or if it is considered a mitzvah. Certainly, if you assist with shlichus activities over Shabbos there you may attend for Shabbos. In such a case, it is not only permissible but also commendable.
It should be noted that generally speaking the issues are the same for a weekday or Shabbos, although there is some room to argue that is a greater need on Shabbos and certainly on Yom Tov to Daven with a minyan."
" Is one allowed to look at naked art in a museum?
Can you go into an art gallery and see statues of naked people or is that against Halakha?
What if you are in the Metropolitan Museum of Art and you pass a statue of a naked person and you look have you done something wrong?","
A man shouldn’t look at a non-tznius female. This applies even if it’s a picture or even just a sculpture.
There is an opinion that maintains that it is forbidden for a woman to recite Shema and daven in the presence of another naked woman. However, most other Poskim maintain that it is permissible provided the woman is in a sitting position. The Alter Rebbe seems to agree with the latter position.
Regardless, it is forbidden for a woman to look at a man, or even a woman, with intent for pleasure and for sure if the man or woman is not dressed properly. The same applies to a picture or statue.","###question 
  Is one allowed to look at naked art in a museum?
Can you go into an art gallery and see statues of naked people or is that against Halakha?
What if you are in the Metropolitan Museum of Art and you pass a statue of a naked person and you look have you done something wrong?.
 ###answer 
 
A man shouldn’t look at a non-tznius female. This applies even if it’s a picture or even just a sculpture.
There is an opinion that maintains that it is forbidden for a woman to recite Shema and daven in the presence of another naked woman. However, most other Poskim maintain that it is permissible provided the woman is in a sitting position. The Alter Rebbe seems to agree with the latter position.
Regardless, it is forbidden for a woman to look at a man, or even a woman, with intent for pleasure and for sure if the man or woman is not dressed properly. The same applies to a picture or statue."
" What is the minimum of Challah one can eat and still be able to wash & Bentch?
I try to keep the minhag of melave malka every week, including washing. Sometimes it’s hard to eat a lot after having eaten recently at the Shabbos meal…
What is the minimum of challah/Matzah one can eat and still be able to wash/bentch?
Over the years I’ve seen many different places where there is a weight amount or, worse yet, a description such as “kazayis” or “kabeitza” to describe food shiurim, and those leave a person very confused as to the exact amount of food. Would the Rav be so kind as to describe the size of a piece of challah or the amount of matzah (usually box Square Matzah)? (E.g. The amount of challah comparable to a golf ball or two golf balls etc or a different item that the challah could be measured against).
Additionally, does the shiur consist of only the hamotzi food, or could something that’s put on top of the challah/matzah also count as part of the shiur? (Let’s say if someone puts egg salad or tuna salad on challah, can this be counted and this way one eats let’s of the actual hamotzi food but can nevertheless still wash and bench).
And finally, is there a time frame in which one needs to eat the shiur?","
One must wash (without a Bracha) and make Hamotzi for even the smallest amount.
One must wash with a Bracha if he’s planning on eating a K’beitza. This is approximately 2 K’zeizim. Each K’zayis should be eaten within K’dei Achilas Pras (= 4 minutes) and without pausing between the two of them.
One must make a Birchas Hamazon if he ate a K’zayis of bread within 4 minutes. Other foods do not count for this amount.
If 4 minutes proves to be too difficult, one can be lenient and eat it within 6 minutes but should eat approximately the size of 1/3 of a K’beitza within 4 minutes. If one is not sure if it was eaten in the right amount of time – if he is satiated, he should still make a Birchas Hamazon.
Torah measurements are usually volume-based, not weight. A K’zayis is the approximate volume of half an average size egg. A K’beizah is the volume of an average size egg. Nonetheless, for simplicity, they have been converted to weight measurements, although the weight measurements are far from accurate. This is because different foods with an equal volume weigh differently. The following is the weight for water; bread and certainly matzah weighs less. For a K’beitza this is approx. 53.8 gram or 1.89 oz. For a K’zayis, approx. 25.6 gram or 0.90 oz.
One-third of a standard square machine matza is approximately a K’zayis. With bread, it is harder to measure, as they are not uniform but it is approximately the size of what would fit into a small l’chaim cup. In order to be safe, one should err on the side of caution and eat slightly more than the shiur, due to a number of reasons, among them since some crumbs remain between the teeth.
For more information please see here:","###question 
  What is the minimum of Challah one can eat and still be able to wash & Bentch?
I try to keep the minhag of melave malka every week, including washing. Sometimes it’s hard to eat a lot after having eaten recently at the Shabbos meal…
What is the minimum of challah/Matzah one can eat and still be able to wash/bentch?
Over the years I’ve seen many different places where there is a weight amount or, worse yet, a description such as “kazayis” or “kabeitza” to describe food shiurim, and those leave a person very confused as to the exact amount of food. Would the Rav be so kind as to describe the size of a piece of challah or the amount of matzah (usually box Square Matzah)? (E.g. The amount of challah comparable to a golf ball or two golf balls etc or a different item that the challah could be measured against).
Additionally, does the shiur consist of only the hamotzi food, or could something that’s put on top of the challah/matzah also count as part of the shiur? (Let’s say if someone puts egg salad or tuna salad on challah, can this be counted and this way one eats let’s of the actual hamotzi food but can nevertheless still wash and bench).
And finally, is there a time frame in which one needs to eat the shiur?.
 ###answer 
 
One must wash (without a Bracha) and make Hamotzi for even the smallest amount.
One must wash with a Bracha if he’s planning on eating a K’beitza. This is approximately 2 K’zeizim. Each K’zayis should be eaten within K’dei Achilas Pras (= 4 minutes) and without pausing between the two of them.
One must make a Birchas Hamazon if he ate a K’zayis of bread within 4 minutes. Other foods do not count for this amount.
If 4 minutes proves to be too difficult, one can be lenient and eat it within 6 minutes but should eat approximately the size of 1/3 of a K’beitza within 4 minutes. If one is not sure if it was eaten in the right amount of time – if he is satiated, he should still make a Birchas Hamazon.
Torah measurements are usually volume-based, not weight. A K’zayis is the approximate volume of half an average size egg. A K’beizah is the volume of an average size egg. Nonetheless, for simplicity, they have been converted to weight measurements, although the weight measurements are far from accurate. This is because different foods with an equal volume weigh differently. The following is the weight for water; bread and certainly matzah weighs less. For a K’beitza this is approx. 53.8 gram or 1.89 oz. For a K’zayis, approx. 25.6 gram or 0.90 oz.
One-third of a standard square machine matza is approximately a K’zayis. With bread, it is harder to measure, as they are not uniform but it is approximately the size of what would fit into a small l’chaim cup. In order to be safe, one should err on the side of caution and eat slightly more than the shiur, due to a number of reasons, among them since some crumbs remain between the teeth.
For more information please see here:"
" Should one set up advanced security measures in their Chabad house?
Should one set up advanced security measures (guards, weapons, training, etc.) in their shul/Chabad house? Included in this question: there is already a Mezuzah. Why doesn’t that offer enough protection? And if it does, why would one need to take such measures?","
I’ll start off with an anecdote:
A man was stuck on his rooftop in a flood. He was praying to G-d for help.
Soon a man in a rowboat came by and the fellow shouted to the man on the roof, “jump in, I can save you.” The stranded man shouted back, “no, it’s OK, I’m praying to G-d and he is going to save me.” So the rowboat went on.
Then a motorboat came by. The fellow in the motorboat shouted, “jump in, I can save you.” To this the stranded man said, “No thanks, I’m praying to G-d and he is going to save me. I have faith.” So the motorboat went on.
Then a helicopter came by and the pilot shouted down, “Grab this rope and I will lift you to safety.” To this the stranded man again replied, “No thanks, I’m praying to G-d and he is going to save me. I have faith.” So the helicopter reluctantly flew away.
Soon the water rose above the rooftop and the man drowned. He went “upstairs”. He finally got his chance to discuss this whole situation with G-d, at which point he exclaimed, “I had faith in you but you didn’t save me, you let me drown. I don’t understand why!”
To this G-d replied, “I sent you a rowboat and a motorboat and a helicopter, what more did you expect?”
And now to answer your question:
The Torah instructs us to protect our lives in every way possible, spiritual and physical. Obviously, in the event of physical danger r”l, in addition to applying spiritual protection, we must do all we can to protect ourselves in a physical way, following standard security procedures. (This should be discussed with the local security agencies, police department, etc., in conjunction with the local Rav/Shliach).
One can ask the same question regarding Hashem’s protection in general: we are promised that “the guardian of Israel neither slumbers nor sleeps”. Should that mean that we should not apply physical protection as well? Should a Jewish soldier not wear a helmet? Obviously not.
So too in regards to mezuzah: we are taught that the mitzvah of mezuzah brings longevity to those who keep it, and even more –  it provides protection to the house and its residents (even when they are outside of the house), and to all Yidden throughout the world. However, in the event of physical danger r”l, we must apply physical protection in addition to making sure we have kosher mezuzahs affixed to our doorposts. This does not in any way imply that the mezuza is an insufficient measure of protection, rather, that Hashem will help our standard security procedures in the merit of the mezuza.
We find a similar idea regarding parnasa: while the Torah teaches us that it is Hashem’s blessing which gives a person parnasa, everyone understands that this blessing needs a “vessel” in which to rest. For someone to say that he won’t work because he is relying on Hashem’s Bracha is foolish and wrong. So too we must take natural measures in security issues, and one who refrains from doing this is held responsible.
A story to illustrate: there was a chosid who experienced a break-in to his vehicle and asked the Rebbe (amongst other things) if he should check his mezuzas. The Rebbe answered that he should make sure the vehicle is locked at night.","###question 
  Should one set up advanced security measures in their Chabad house?
Should one set up advanced security measures (guards, weapons, training, etc.) in their shul/Chabad house? Included in this question: there is already a Mezuzah. Why doesn’t that offer enough protection? And if it does, why would one need to take such measures?.
 ###answer 
 
I’ll start off with an anecdote:
A man was stuck on his rooftop in a flood. He was praying to G-d for help.
Soon a man in a rowboat came by and the fellow shouted to the man on the roof, “jump in, I can save you.” The stranded man shouted back, “no, it’s OK, I’m praying to G-d and he is going to save me.” So the rowboat went on.
Then a motorboat came by. The fellow in the motorboat shouted, “jump in, I can save you.” To this the stranded man said, “No thanks, I’m praying to G-d and he is going to save me. I have faith.” So the motorboat went on.
Then a helicopter came by and the pilot shouted down, “Grab this rope and I will lift you to safety.” To this the stranded man again replied, “No thanks, I’m praying to G-d and he is going to save me. I have faith.” So the helicopter reluctantly flew away.
Soon the water rose above the rooftop and the man drowned. He went “upstairs”. He finally got his chance to discuss this whole situation with G-d, at which point he exclaimed, “I had faith in you but you didn’t save me, you let me drown. I don’t understand why!”
To this G-d replied, “I sent you a rowboat and a motorboat and a helicopter, what more did you expect?”
And now to answer your question:
The Torah instructs us to protect our lives in every way possible, spiritual and physical. Obviously, in the event of physical danger r”l, in addition to applying spiritual protection, we must do all we can to protect ourselves in a physical way, following standard security procedures. (This should be discussed with the local security agencies, police department, etc., in conjunction with the local Rav/Shliach).
One can ask the same question regarding Hashem’s protection in general: we are promised that “the guardian of Israel neither slumbers nor sleeps”. Should that mean that we should not apply physical protection as well? Should a Jewish soldier not wear a helmet? Obviously not.
So too in regards to mezuzah: we are taught that the mitzvah of mezuzah brings longevity to those who keep it, and even more –  it provides protection to the house and its residents (even when they are outside of the house), and to all Yidden throughout the world. However, in the event of physical danger r”l, we must apply physical protection in addition to making sure we have kosher mezuzahs affixed to our doorposts. This does not in any way imply that the mezuza is an insufficient measure of protection, rather, that Hashem will help our standard security procedures in the merit of the mezuza.
We find a similar idea regarding parnasa: while the Torah teaches us that it is Hashem’s blessing which gives a person parnasa, everyone understands that this blessing needs a “vessel” in which to rest. For someone to say that he won’t work because he is relying on Hashem’s Bracha is foolish and wrong. So too we must take natural measures in security issues, and one who refrains from doing this is held responsible.
A story to illustrate: there was a chosid who experienced a break-in to his vehicle and asked the Rebbe (amongst other things) if he should check his mezuzas. The Rebbe answered that he should make sure the vehicle is locked at night."
 What Bracha does one make on hearts of palm? Why? Thanks.,Nowadays the Bracha on hearts of palm is usually Ha’adama.,"###question 
  What Bracha does one make on hearts of palm? Why? Thanks..
 ###answer 
 Nowadays the Bracha on hearts of palm is usually Ha’adama."
"Concerning women who do not daven Shacharis on Shabbos morning (at least officially) – until what time may such women eat before kiddush? If her husband will make Kiddush for her late, can she eat “breakfast” until Kiddush? Is there a period of time before kiddush during which she should no longer eat?","Amswer:
It is necessary even for women to Daven. However, if whatever reason you are not davening then you must make Kiddush before you eat. If you can’t make on wine you can make on coffee, and then eat.","###question 
 Concerning women who do not daven Shacharis on Shabbos morning (at least officially) – until what time may such women eat before kiddush? If her husband will make Kiddush for her late, can she eat “breakfast” until Kiddush? Is there a period of time before kiddush during which she should no longer eat?.
 ###answer 
 Amswer:
It is necessary even for women to Daven. However, if whatever reason you are not davening then you must make Kiddush before you eat. If you can’t make on wine you can make on coffee, and then eat."
"If I buy frozen dough from a goyishe store, which is the shiur of hafrashas challah. Do I need to take challah even though I didn’t make the dough or knead it, I just bought it from a goy?","
Dough that was kneaded by a Goy does not require chalah to be taken from it.","###question 
 If I buy frozen dough from a goyishe store, which is the shiur of hafrashas challah. Do I need to take challah even though I didn’t make the dough or knead it, I just bought it from a goy?.
 ###answer 
 
Dough that was kneaded by a Goy does not require chalah to be taken from it."
" Is the human placenta Kosher?
Hi, I am Chabad, and I have a birthing class, and it came up few times in the class about women eating their placenta after birth. Some eat fresh and some have company encapsulating. So, I would like to know if there is any Jewish source for this custom? What is the halachic ruling pertaining to this for a healthy delivery vs. some issues with iron levels in the mother to blood loss, etc?","
Scientifically: It is highly debatable whether scientifically there is any health advantage to this practice. See for example here.
Halachicly: I’ll focus only on the halachic aspect. Eating placenta per se is problematic according to Halacha as human flesh is forbidden to be eaten. It might also fall under the category of mi’us. (Note that customarily placenta used to be buried – certainly not eaten).
A leniency could be justified only for sick people who need medication. Nonetheless, when ground and encapsulated there is more room for leniency.
However, being that this isn’t a “recognized cure” (refuah yeduah) it’s not so lchatchillah. If there are other alternatives available, or if it’s not really that important, one shouldn’t use this method.","###question 
  Is the human placenta Kosher?
Hi, I am Chabad, and I have a birthing class, and it came up few times in the class about women eating their placenta after birth. Some eat fresh and some have company encapsulating. So, I would like to know if there is any Jewish source for this custom? What is the halachic ruling pertaining to this for a healthy delivery vs. some issues with iron levels in the mother to blood loss, etc?.
 ###answer 
 
Scientifically: It is highly debatable whether scientifically there is any health advantage to this practice. See for example here.
Halachicly: I’ll focus only on the halachic aspect. Eating placenta per se is problematic according to Halacha as human flesh is forbidden to be eaten. It might also fall under the category of mi’us. (Note that customarily placenta used to be buried – certainly not eaten).
A leniency could be justified only for sick people who need medication. Nonetheless, when ground and encapsulated there is more room for leniency.
However, being that this isn’t a “recognized cure” (refuah yeduah) it’s not so lchatchillah. If there are other alternatives available, or if it’s not really that important, one shouldn’t use this method."
 I was lent $10 in the US and now I want to pay the guy back 10 euro (out of convenience) in France. Is that Ribbis?,"Loans and Currency
keeping within the guidelines of the Laws of Ribis
A general guide – Compiled by Rabbi Shabsi Tayar","###question 
  I was lent $10 in the US and now I want to pay the guy back 10 euro (out of convenience) in France. Is that Ribbis?.
 ###answer 
 Loans and Currency
keeping within the guidelines of the Laws of Ribis
A general guide – Compiled by Rabbi Shabsi Tayar"
 Is one allowed to cut children’s nails during the 9 days?,"Yes. Even adults may cut their nails.
Those who are stringent, only forbid in the week of Tisha b’av after Shabbos Chazon.","###question 
  Is one allowed to cut children’s nails during the 9 days?.
 ###answer 
 Yes. Even adults may cut their nails.
Those who are stringent, only forbid in the week of Tisha b’av after Shabbos Chazon."
" When the Minyan is saying Shema, all in the shul are supposed to say along. What’s if I’m holding at a place where I can’t be Mafsik?","During the actual brochos of boruch sheomar and yishtabach as well as during birchos krias shema – one should continue davening in the tune of shema (some say to also cover the eyes).
During pesukei d’zimra – one should (try to reach the end of the paragraph, or at least the end of the posuk or sentence, and) say the first Posuk of shema along with the minyan (some say to also cover the eyes).
During shmone esrei – one may not interrupt, and should not stop or cover their eyes.","###question 
  When the Minyan is saying Shema, all in the shul are supposed to say along. What’s if I’m holding at a place where I can’t be Mafsik?.
 ###answer 
 During the actual brochos of boruch sheomar and yishtabach as well as during birchos krias shema – one should continue davening in the tune of shema (some say to also cover the eyes).
During pesukei d’zimra – one should (try to reach the end of the paragraph, or at least the end of the posuk or sentence, and) say the first Posuk of shema along with the minyan (some say to also cover the eyes).
During shmone esrei – one may not interrupt, and should not stop or cover their eyes."
"Is it allowed to vote in the following to help make the land of Israel frumer? They ask for affirmation on Zionism, that is NOT the Rebbe’s shita. Attached is what one needs to agree to to.
Here is the link to the Frum slate site: Eretzhakodesh.org","
There are several issues at play here and we will attempt to analyze them one by one.
Endorsement of a secular organization:
Though voting is somewhat of an endorsement of the organization at large, it appears to me that this is the same as voting for Knesset, which has been encouraged by virtually all gedolei Yisroel. I have subsequently heard the same opinion from another contemporary Posek who shared with me his position as above.
This is very different to joining the Synagogue council of America, something which was banned by gedolei Yisroel, as it indicates a recognition of movements who deny the creeds of our faith, among them the authenticity of Torah. The key distinction is that this organization is purely a secular organization and contains no religious significance whatsoever.","###question 
 Is it allowed to vote in the following to help make the land of Israel frumer? They ask for affirmation on Zionism, that is NOT the Rebbe’s shita. Attached is what one needs to agree to to.
Here is the link to the Frum slate site: Eretzhakodesh.org.
 ###answer 
 
There are several issues at play here and we will attempt to analyze them one by one.
Endorsement of a secular organization:
Though voting is somewhat of an endorsement of the organization at large, it appears to me that this is the same as voting for Knesset, which has been encouraged by virtually all gedolei Yisroel. I have subsequently heard the same opinion from another contemporary Posek who shared with me his position as above.
This is very different to joining the Synagogue council of America, something which was banned by gedolei Yisroel, as it indicates a recognition of movements who deny the creeds of our faith, among them the authenticity of Torah. The key distinction is that this organization is purely a secular organization and contains no religious significance whatsoever."
 Does one need to ask a Rav before being induced? Is there any Halachic issue?,"
This matter is discussed in a number of Poskim. The general rule is that one may not induce or rush the onset of labor unless there are clear medical reasons to require it. Some of the reasons for this prohibition are because:
There is a level of risk inherent to childbirth, and one should therefore not hasten it even though it is bound to come.
The special assurance of protection Hashem provides at the time of childbirth does not necessarily apply to the same degree if the birth is hastened without a clear medical need.
The procedures and/or medicines involved in induction can themselves cause complications, and one should not take that risk needlessly.","###question 
  Does one need to ask a Rav before being induced? Is there any Halachic issue?.
 ###answer 
 
This matter is discussed in a number of Poskim. The general rule is that one may not induce or rush the onset of labor unless there are clear medical reasons to require it. Some of the reasons for this prohibition are because:
There is a level of risk inherent to childbirth, and one should therefore not hasten it even though it is bound to come.
The special assurance of protection Hashem provides at the time of childbirth does not necessarily apply to the same degree if the birth is hastened without a clear medical need.
The procedures and/or medicines involved in induction can themselves cause complications, and one should not take that risk needlessly."
" How to properly reward children for their good behavior?
When rewarding good behavior, Is it at all oisgehalten to choose certain missions that are mandatory, meaning if they miss those mandatory ones, they will not get rewarded for the other (non-mandatory) missions? I know that we always tell people on mivtzoim “even though you just ate non-Kosher it’s irrelevant whether or not to put on tefillin now”.
My question is when it comes to chinuch does that same rule apply?","
You may choose whichever system works for you or for the purpose you’re trying to achieve. Furthermore, there might be a particular advantage in using the system that you have outlined. A reward system by nature indicates that what the child is doing is something extra, not required. When you start rewarding for behaviors which are expected from the children it subtly implies that these behaviors are not obligatory behaviors. For example, we don’t normally reward children for keeping Shabbos. If we have a reward system for observing Tznius, we are implying that tznius is an extra unnecessary commitment.","###question 
  How to properly reward children for their good behavior?
When rewarding good behavior, Is it at all oisgehalten to choose certain missions that are mandatory, meaning if they miss those mandatory ones, they will not get rewarded for the other (non-mandatory) missions? I know that we always tell people on mivtzoim “even though you just ate non-Kosher it’s irrelevant whether or not to put on tefillin now”.
My question is when it comes to chinuch does that same rule apply?.
 ###answer 
 
You may choose whichever system works for you or for the purpose you’re trying to achieve. Furthermore, there might be a particular advantage in using the system that you have outlined. A reward system by nature indicates that what the child is doing is something extra, not required. When you start rewarding for behaviors which are expected from the children it subtly implies that these behaviors are not obligatory behaviors. For example, we don’t normally reward children for keeping Shabbos. If we have a reward system for observing Tznius, we are implying that tznius is an extra unnecessary commitment."
Some times the Rebbe said that there is the gezeira against Mashke on Purim regarding Bochrim and sometimes the Rebbe said that there is no gezeira. What should I do?,"
There is no doubt that the gezeira against mashke is applicable Purim too.
See here.","###question 
 Some times the Rebbe said that there is the gezeira against Mashke on Purim regarding Bochrim and sometimes the Rebbe said that there is no gezeira. What should I do?.
 ###answer 
 
There is no doubt that the gezeira against mashke is applicable Purim too.
See here."
 May I use Maaser to buy Mishloach Manos to give my students?,"One is obligated to send two Manos to at least one person. This obligation cannot be fulfilled with money from maiser.
The same applies if there is a cultural, communal or institutional expectation that you give your students – it may not be given from maiser.
Also, if one already committed mentally to give these extra Mishloach Manos from their money, they may not later decide to use maaser money.
If one is accustomed (for three years) to be particular in being mehader to give extra Mishloach Manos (to a certain amount of people) it becomes a binding vow and maaser money may not be used.
In all other cases, if one wants to add onto the basic obligation, and send to another two more people (but not more), it is considered a voluntary mitzvah and maiser money may be used, provided that one cannot afford otherwise to pay for it and that the mishloach manos is reasonable and not extravagant.
It should be noted that this addition is considered a hiddur mitzvah. If one is choosing a hiddur, It would appear that it’s much more mehudar to give this money for poor people instead.","###question 
  May I use Maaser to buy Mishloach Manos to give my students?.
 ###answer 
 One is obligated to send two Manos to at least one person. This obligation cannot be fulfilled with money from maiser.
The same applies if there is a cultural, communal or institutional expectation that you give your students – it may not be given from maiser.
Also, if one already committed mentally to give these extra Mishloach Manos from their money, they may not later decide to use maaser money.
If one is accustomed (for three years) to be particular in being mehader to give extra Mishloach Manos (to a certain amount of people) it becomes a binding vow and maaser money may not be used.
In all other cases, if one wants to add onto the basic obligation, and send to another two more people (but not more), it is considered a voluntary mitzvah and maiser money may be used, provided that one cannot afford otherwise to pay for it and that the mishloach manos is reasonable and not extravagant.
It should be noted that this addition is considered a hiddur mitzvah. If one is choosing a hiddur, It would appear that it’s much more mehudar to give this money for poor people instead."
 Is one allowed to eat Hamotzie before Davening?,"There is a prohibition to Kovaya Seuda before davening in case they might forget to daven before the zman tefilla, however, one is allowed to snack on fruits and other foods and eat bread or mezonos up to a beitza (2 kzaysim).
Before Shacharis, one may not eat at all. If not eating disturbs one’s kavanah in davening, one may be lenient to eat before Shacharis. Chassidim would be particular to eat before Shacharis in such cases. But since the purpose was not to be kovaya seudah they would ordinarily eat mezonos and not bread. Bichlal, one may not eat more than a kebeitza. Generally, Mashpiim in Lubavitch preferred mezonos over bread.
Q. Is there a difference between men and women?
A. There is room to be meikel for a woman since there is an opinion that woman can fulfill their chiyuv of Tefilla with a short bakasha, a request of Hashem, in the morning.","###question 
  Is one allowed to eat Hamotzie before Davening?.
 ###answer 
 There is a prohibition to Kovaya Seuda before davening in case they might forget to daven before the zman tefilla, however, one is allowed to snack on fruits and other foods and eat bread or mezonos up to a beitza (2 kzaysim).
Before Shacharis, one may not eat at all. If not eating disturbs one’s kavanah in davening, one may be lenient to eat before Shacharis. Chassidim would be particular to eat before Shacharis in such cases. But since the purpose was not to be kovaya seudah they would ordinarily eat mezonos and not bread. Bichlal, one may not eat more than a kebeitza. Generally, Mashpiim in Lubavitch preferred mezonos over bread.
Q. Is there a difference between men and women?
A. There is room to be meikel for a woman since there is an opinion that woman can fulfill their chiyuv of Tefilla with a short bakasha, a request of Hashem, in the morning."
